s,x,y,kappa,v_ref
8.031329150754608,-1.6273136322642017,2.836664612429551,0.13332322427573526,2.0
8.082484113498268,-1.6774450308114761,2.82613236436241,0.13423827587599,2.0
8.133639076241927,-1.7275049243993916,2.8152551618402386,0.13519304991504189,2.0
8.184794038985588,-1.777490389990683,2.8040310360419696,0.1361851582352983,2.0
8.235949001729248,-1.8273984339927927,2.792457947641264,0.13721556768983156,2.0
8.287103964472907,-1.8772259887909495,2.7805337856706602,0.13828529290162864,2.0
8.338258927216568,-1.9269699091192232,2.7682563663457715,0.13939539859959757,2.0
8.389413889960228,-1.9766269682704436,2.755623431861294,0.14054700207800194,2.0
8.440568852703887,-2.0261938540937083,2.742632649125781,0.1417470875621433,2.0
8.491723815447548,-2.0756671645853464,2.7292816082988476,0.1429926801360095,2.0
8.542878778191207,-2.1250434037125565,2.7155678216752515,0.1442837093074423,2.0
