s,x,y,kappa
2.61,2.6905805244130936,-0.04945162717534144,0.0010889741383657186
2.62,2.7005116555594926,-0.05062322617791831,0.004732335695037679
2.63,2.7104430807483,-0.05179232528488461,0.009216802302472443
2.64,2.7203746865383955,-0.052959892439014014,0.013972793986810297
2.65,2.7303064778011006,-0.05412587446841008,0.01838021547313382
2.66,2.740238506988981,-0.05528982607901612,0.021879859674080397
2.67,2.750170407873572,-0.05645491068760029,0.024081536742766835
2.68,2.760103366740462,-0.057610872939445834,0.024824232436117533
2.69,2.770038498539244,-0.05874805135883734,0.024177962250088076
2.7,2.7799744299208413,-0.059878256000723336,0.022394929444681317
2.71,2.789909472741779,-0.061016170041250165,0.019825132293077086
2.72,2.7998432505548267,-0.062165116094811707,0.016832213187578608
2.73,2.809777535622353,-0.06330966095993473,0.013735157573226938
2.74,2.8197124435659404,-0.06444879038089323,0.010784801756667541
2.75,2.8296478286185596,-0.06558374599360423,0.008176832182602746
2.76,2.8395840929229927,-0.06671098936378125,0.006080599857630997
2.77,2.8495195778892057,-0.0678450472882825,0.004661553427635728
2.78,2.8594541582368658,-0.0689870328824496,0.004086591122143858
2.79,2.869389872763947,-0.0701191053354421,0.004505999041988473
2.8,2.8793249372708534,-0.071256846955619,0.006026610296323495
2.81,2.8892592785413083,-0.07240090677021074,0.008683045142433515
2.82,2.8991949050874957,-0.07353374800658137,0.012407024471975956
2.83,2.90912985431469,-0.07467250513159636,0.017015283011607908
2.84,2.9190643628987347,-0.07581510346176294,0.022214290126364812
2.85,2.9290002534434545,-0.07694562644134371,0.02761798506419789
2.86,2.938935526645081,-0.07808155853330592,0.03279747881257487
2.87,2.948870492413999,-0.07922017339165495,0.03734864221045586
2.88,2.9588068581710227,-0.0803465117925579,0.040956644257258784
2.89,2.9687442115338802,-0.08146413112872816,0.043454119192489066
2.9,2.9786827940844334,-0.08257071935891021,0.044850861508766666
2.91,2.988622417530086,-0.08366794012516893,0.04531637199267604
2.92,2.998561258018845,-0.08477224498374737,0.045121833781063075
2.93,3.0085006843888142,-0.08587120873178672,0.04455752976977369
2.94,3.018441460079793,-0.08695795036956488,0.04385100764671408
2.95,3.0283814465690817,-0.08805189650562262,0.04311303931854833
2.96,3.0383222036116435,-0.08913874911988791,0.04231801632883024
2.97,3.048264141159679,-0.09021481586390477,0.04131953844098891
2.98,3.058205292338612,-0.091298131598403,0.03990301839463575
2.99,3.0681475823321334,-0.09237085621907716,0.0378595951269153
3.0,3.0780908926730723,-0.09343417473885658,0.03505474187029483
3.01,3.088033439830209,-0.09450461111568295,0.031474826196704
3.02,3.0979778310085475,-0.09555765754729677,0.027243243241965212
3.03,3.107923320164729,-0.09660040633017132,0.02259489207616833
3.04,3.117867616468244,-0.09765443370323978,0.017817755362290223
3.05,3.127812212360394,-0.09870562495289725,0.01318917052409301
3.06,3.1377570843589813,-0.09975420854261823,0.008923847163562195
3.07,3.1477016033944514,-0.10080613158190241,0.005148001573619066
3.08,3.157646070626137,-0.10185853911669743,0.0019097673757721189
3.09,3.167590043388981,-0.10291563311674934,-0.0007840625297230105
3.1,3.177534228827547,-0.10397069824235432,-0.002931245567847279
3.11,3.1874803878798565,-0.1050070147949953,-0.0045190586988142385
3.12,3.197425454412349,-0.10605367867320903,-0.005535089625985289
3.13,3.2073688997583303,-0.10711574243578802,-0.006000156425082169
3.14,3.217313200531637,-0.10816973212315975,-0.006006929504905372
3.15,3.227256986099011,-0.1092285495731879,-0.005739880994630774
3.16,3.2372003581675366,-0.11029126446773596,-0.0054661651476590216
3.17,3.2471443923824297,-0.11134776067963127,-0.00549951635104246
3.18,3.257088268414613,-0.11240574590893006,-0.006147638971384246
3.19,3.2670322164088836,-0.11346305002920615,-0.007657323663139566
3.2,3.2769766004368677,-0.11451624939490557,-0.010170389775958655
3.21,3.286920788046418,-0.11557129966641598,-0.013698951278804137
3.22,3.2968647970121907,-0.11662803578332258,-0.018119129613468246
3.23,3.3068086502967953,-0.11768623247282325,-0.02317520245279299
3.24,3.316752212125093,-0.11874715954428301,-0.02849104305663841
3.25,3.326696449472016,-0.11980177492988321,-0.03360099559481148
3.26,3.336640372530153,-0.12085928421274292,-0.037992265888418295
3.27,3.3465820874266123,-0.12193736981935298,-0.04114571879977627
3.28,3.356524211677029,-0.12301174573990294,-0.04259578234479715
3.29,3.3664660626218144,-0.12408853441656024,-0.04200302218947356
3.3,3.3764056733868464,-0.1251858669180675,-0.03920652832737912
3.31,3.386345885551904,-0.1262777912644752,-0.034248539317410814
3.32,3.3962855689566775,-0.12737439750785717,-0.027380086703935068
3.33,3.4062230052553986,-0.12849126783607107,-0.019038036127079997
3.34,3.416160782205816,-0.12960509927106192,-0.009775110453429577
3.35,3.426098532661143,-0.13071915209383178,-0.00016179121381396273
