x,y,yaw,v
2.86,3.84362964145802,3.0559491787525,2
2.81,3.84792231564459,3.0483901367271,2
2.76,3.85259598225884,3.04572670586717,2
2.71,3.85740401774116,3.04839013672709,2
2.66,3.86207768435541,3.05594917875251,2
2.61,3.86637035854198,3.06722115981374,2
2.56,3.87009580439308,3.08056886708716,2
2.51,3.87315078681223,3.09428568095857,2
2.46,3.87551790153516,3.10694560874998,2
2.41,3.87725094729227,3.117619361931,2
2.36,3.87844984155966,3.12592058561827,2
2.31,3.87923350911912,3.13191256311454,2
2.26,3.8797175287612,3.13594328891493,2
2.21,3.88,-3.13594328891493,2
2.16,3.8797175287612,-3.13191256311452,2
2.11,3.87923350911912,-3.1259205856183,2
2.06,3.87844984155966,-3.117619361931,2
2.01,3.87725094729227,-3.10694560874997,2
1.96,3.87551790153516,-3.09428568095857,2
1.91,3.87315078681223,-3.08056886708716,2
1.86,3.87009580439308,-3.06722115981374,2
1.81,3.86637035854198,-3.05594917875251,2
1.76,3.86207768435541,-3.04839013672709,2
1.71,3.85740401774116,-3.04572670586718,2
1.66,3.85259598225884,-3.04839013672709,2
1.61,3.84792231564459,-3.05034384774733,2
1.56,3.84334717021922,-3.05760140887674,2
1.51,3.83913770472604,-3.05935611650967,2
1.46,3.83501658350863,-3.06076853756898,2
1.41,3.83096655487623,-3.05680126303111,2
1.36,3.82671679580256,-3.04658151672242,2
1.31,3.82195189254483,-3.02503996884619,2
1.26,3.81609772557032,-3.00130821178522,2
1.21,3.80903712571213,-2.96938991050322,2
1.16,3.80034085906934,-2.9426201622624,2
1.11,3.79025883269453,-2.90794160551854,2
1.06,3.77835893847027,-2.87979509003026,2
1.01,3.76496157660937,-2.85096401612192,2
0.96,3.75000669996596,-2.82872552925127,2
0.91,3.73383211301711,-2.80501587290202,2
0.86,3.7163376152503,-2.78647933050521,2
0.81,3.69779591357851,-2.76552679621897,2
0.760000000000001,3.67805300875885,-2.74926682729341,2
0.71,3.65736419205652,-2.73104263294277,2
0.660000000000001,3.63559992790998,-2.71822047047491,2
0.61,3.61306876043741,-2.70438527065108,2
0.56,3.58970008839002,-2.69897053927483,2
0.510000000000001,3.56600070046191,-2.69349450664636,2
0.46,3.54196512145568,-2.69520718828246,2
0.410000000000001,3.51803487854432,-2.69127836197837,2
0.360282471238803,3.49399929953809,-2.68831463963122,2
0.311048962119681,3.47001744037118,-2.68640966378738,2
0.262316649321215,3.44616474868171,-2.68248324235403,2
0.214581682386874,3.42256744241088,-2.67045779995976,2
0.167997642053448,3.39883779311606,-2.65058161139011,2
0.12316394133175,3.37486577221629,-2.61635819180104,2
0.0802689523833049,3.35000669996596,-2.5686070609138,2
0.0398485652089202,3.32392791741019,-2.50452936276647,2
0.00191671387900061,3.29585876060451,-2.4294114454191,2
-0.0332627783456694,3.26548730386216,-2.34838626367156,2
-0.0660056017655937,3.23222911914649,-2.2698483957513,2
-0.0963770585079413,3.19610140615867,-2.20122003773118,2
-0.12496157660937,3.15693186306133,-2.14499511114513,2
-0.15198857992829,3.11515314475878,-2.10397768267116,2
-0.178085343946041,3.07093621914829,-2.07412833483978,2
-0.203415695973979,3.02493429797105,-2.05117200338204,2
-0.228184810692036,2.97740087943998,-2.03537784786442,2
-0.252466317776336,2.92895103788032,-2.02002918611221,2
-0.27620224886518,2.8797175287612,-2.00431893346424,2
-0.299216068747945,2.83,-1.98563931134332,2
-0.321236130758269,2.78,-1.96584168145862,2
-0.342084384321369,2.73,-1.93826250816897,2
