s,x,y,kappa,vx
30.4881987585575,6.41582425486726,-11.9707910974288,0.0604335775429756,0.353321855934435
30.5236006706257,6.43984992215492,-11.9967676874101,-0.224828459973861,0.352254592740061
30.5589188724738,6.46387803301769,-12.0226354854145,-0.69792802449623,0.352097121492779
30.594289604504,6.48774048205756,-12.0487367190285,0.0503147612246768,0.353034840697275
30.6297585443941,6.51103198843377,-12.0755071052275,-0.458409255484046,0.354114246467906
30.665308341245,6.53443216214537,-12.1023058705713,-0.584034617955838,0.354745016317151
30.7010288401303,6.55749499058348,-12.1296004648711,-0.0105619720869902,0.359025818401347
30.7374282738777,6.58041755293598,-12.1578845179633,-0.814358170889841,0.367199912610601
30.774549584757,6.60379200926906,-12.1867483951437,-0.282160472139872,0.373200703189693
30.8121439433228,6.62658575155488,-12.2166802323494,-0.158720314955239,0.377228742763665
30.8501828449642,6.64934308744589,-12.2472234835937,-1.11339156054442,0.382658735563006
30.8889650389012,6.67236414789936,-12.2785060910182,-0.252290024932003,0.393091966102246
30.9294199213227,6.69499822082368,-12.3120966456373,-1.24557583049194,0.418810366355682
30.9737145043892,6.71943085477252,-12.3490971076589,-0.461227823457417,0.471200700669161
31.0247214163289,6.74548405480592,-12.392995703714,-0.947881769605819,0.553181271191811
31.0852459129337,6.77533693130353,-12.4456515430836,-0.49604592149753,0.66111917684806
31.1576094826356,6.80794439527019,-12.5102076454836,-0.543420688916617,0.788311785773715
31.2435495673314,6.84428470896783,-12.587909077303,-0.608826667080178,0.929320899308951
31.344220790906,6.88315501319585,-12.6804584438546,-0.649873385649299,1.07907391276235
31.4603447983932,6.92223833059783,-12.7893575897072,-0.717173163591504,1.23382131825689
31.5923454721678,6.95834281103129,-12.915710385753,-0.623845204453824,1.39199839718712
31.7405235035457,6.98680828978174,-13.0604055935327,-0.654722037394123,1.55393942744175
31.9051102277808,7.00505075153022,-13.2234194283184,-0.675292487861325,1.72098069892566
32.0863277781679,7.00759892975017,-13.4045895643029,-0.644006466230569,1.89413457531441
32.2846316580005,6.98820919907113,-13.6023636305985,-0.592442773720626,2.07239951447097
32.500376763813,6.9419207786353,-13.8138524586501,-0.525627410076375,2.25239144167791
32.7336161551649,6.86509052746115,-14.0350120805131,-0.49640926587728,2.42886042071558
32.9839585505801,6.7559893804738,-14.2612662584603,-0.41338167153283,2.59644587924904
33.2506142667527,6.61250204219083,-14.4867210378383,-0.360199179026633,2.752354192161
33.5325544321676,6.43695992785393,-14.7075557790325,-0.310219444622484,2.89439433641159
33.8282441689046,6.23151665457734,-14.9199394299865,-0.272038670359352,3.01931645286447
34.1357580025071,5.9993745288481,-15.120965489081,-0.243084909169424,3.12709436646414
34.4531287959576,5.74379753152233,-15.308349740797,-0.22410398347868,3.21805353620817
34.7789474637616,5.46762349981335,-15.4805629142488,-0.195768667970413,3.29211341160921
35.111430679201,5.1738321587912,-15.6357852626785,-0.169662394121104,3.35333408790423
35.4492169283714,4.86577798574157,-15.7740976466573,-0.143586536715172,3.40240377758773
35.7910228926685,4.5465927112537,-15.8962010095403,-0.10866802940998,3.4358485130504
36.1355284825603,4.21924744984154,-16.0034715535014,-0.082814441887642,3.45357683950924
36.4809567954114,3.8872296752548,-16.0987038110854,-0.0527682621076357,3.45628053306266
36.8260703351667,3.55293295610648,-16.1843111671087,-0.0286774382643755,3.4456866923088
37.1695786582775,3.2186702569132,-16.2634232448518,-0.00501135927408281,3.42469654855753
37.5105098265834,2.8861254364461,-16.3386516047665,0.0165916239471357,3.39460946544179
37.8479663686272,2.55684952815714,-16.4125432032715,0.0390800679425695,3.35524081021598
38.1809683375571,2.23234863337503,-16.4872997471599,0.0592404767486428,3.30521167009609
